_id,trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
10988,361010,88,37,Piedmont,"",0,88001,shp-88-51,0,0
10989,12248020,88,11,Piedmont,"",0,88005,shp-88-51,0,0
10990,9675070,88,52,Piedmont,"",0,88004,shp-88-51,0,0
10991,8788010,88,37,Piedmont,"",0,88006,shp-88-51,0,0
10992,8846020,88,11,Piedmont,"",0,88003,shp-88-51,0,0
10993,8126010,88,37,Piedmont,"",0,88004,shp-88-51,0,0
10994,7194020,88,11,Piedmont,"",0,88005,shp-88-51,0,0
10995,7032010,9,37,San Leandro BART,"",1,9004,shp-9-01,0,0
10996,10965010,9,37,San Leandro BART,"",1,9002,shp-9-01,0,0
10997,13507020,9,11,San Leandro BART,"",1,9002,shp-9-01,0,0
10998,3510020,9,11,San Leandro BART,"",1,9012,shp-9-01,0,0
10999,287020,9,11,San Leandro BART,"",1,9010,shp-9-01,0,0
11000,9315010,9,37,San Leandro BART,"",1,9010,shp-9-01,0,0
11001,9596020,9,11,San Leandro BART,"",1,9011,shp-9-01,0,0
11002,4214020,9,11,San Leandro BART,"",1,9010,shp-9-01,0,0
11003,7980020,9,11,San Leandro BART,"",1,9008,shp-9-01,0,0
11004,3794010,9,37,San Leandro BART,"",1,9012,shp-9-01,0,0
11005,786070,9,52,San Leandro BART,"",1,9014,shp-9-01,0,0
11006,5209010,9,37,San Leandro BART,"",1,9004,shp-9-01,0,0
11007,4540010,9,37,San Leandro BART,"",1,97003,shp-9-01,0,0
11008,4918070,9,52,San Leandro BART,"",1,9009,shp-9-01,0,0
11009,5785070,9,52,San Leandro BART,"",1,9018,shp-9-01,0,0
11010,7558020,9,11,San Leandro BART,"",1,9007,shp-9-01,0,0
11011,5571020,9,11,San Leandro BART,"",1,9005,shp-9-01,0,0
11012,4853010,9,37,San Leandro BART,"",1,9009,shp-9-01,0,0
11013,8212070,9,52,San Leandro BART,"",1,9003,shp-9-01,0,0
11014,9757020,9,11,San Leandro BART,"",1,9009,shp-9-01,0,0
11015,3610070,9,52,San Leandro BART,"",1,9003,shp-9-01,0,0
11016,1383020,9,11,San Leandro BART,"",1,9011,shp-9-01,0,0
11017,1750070,9,52,San Leandro BART,"",1,9009,shp-9-01,0,0
11018,5507010,9,37,San Leandro BART,"",1,9003,shp-9-01,0,0
11019,12513020,9,11,San Leandro BART,"",1,9001,shp-9-01,0,0
11020,10857020,9,11,San Leandro BART,"",1,9003,shp-9-01,0,0
11021,9403070,9,52,San Leandro BART,"",1,9018,shp-9-01,0,0
11022,8245070,9,52,San Leandro BART,"",1,9003,shp-9-01,0,0
11023,4791070,9,52,San Leandro BART,"",1,9002,shp-9-01,0,0
11024,7622020,9,11,San Leandro BART,"",1,9012,shp-9-01,0,0
11025,7344010,9,37,San Leandro BART,"",1,9003,shp-9-01,0,0
11026,1119010,9,37,San Leandro BART,"",1,9004,shp-9-01,0,0
11027,10312010,9,37,San Leandro BART,"",1,9009,shp-9-01,0,0
11028,5684020,9,11,San Leandro BART,"",1,9011,shp-9-01,0,0
11029,11745010,9,37,San Leandro BART,"",1,9001,shp-9-01,0,0
11030,7666020,9,11,San Leandro BART,"",1,9001,shp-9-01,0,0
11031,5676020,9,11,San Leandro BART,"",1,9003,shp-9-01,0,0
11032,12603070,9,52,San Leandro BART,"",1,9003,shp-9-01,0,0
11033,1459020,9,11,San Leandro BART,"",1,9001,shp-9-01,0,0
11034,9538070,9,52,San Leandro BART,"",1,9007,shp-9-01,0,0
11035,3721020,9,11,San Leandro BART,"",1,9006,shp-9-01,0,0
11036,4985010,9,37,San Leandro BART,"",1,9015,shp-9-01,0,0
11037,9614020,9,11,San Leandro BART,"",1,9008,shp-9-01,0,0
11038,13309020,9,11,San Leandro BART,"",1,9007,shp-9-01,0,0
11039,10890010,9,37,San Leandro BART,"",1,9003,shp-9-01,0,0
11040,5131020,9,11,San Leandro BART,"",1,9006,shp-9-01,0,0
11041,821070,9,52,San Leandro BART,"",1,9013,shp-9-01,0,0
11042,7611020,9,11,San Leandro BART,"",1,9011,shp-9-01,0,0
11043,1909020,9,11,San Leandro BART,"",1,9012,shp-9-01,0,0
11044,10653070,9,52,San Leandro BART,"",1,9004,shp-9-01,0,0
11045,11715010,9,37,San Leandro BART,"",1,9010,shp-9-01,0,0
11046,2085070,9,52,San Leandro BART,"",1,9006,shp-9-01,0,0
11047,6108070,9,52,San Leandro BART,"",1,9012,shp-9-01,0,0
11048,10948070,9,52,San Leandro BART,"",1,9010,shp-9-01,0,0
11049,10106070,9,52,San Leandro BART,"",1,9001,shp-9-01,0,0
11050,11537070,9,52,San Leandro BART,"",1,9002,shp-9-01,0,0
11051,569010,9,37,San Leandro BART,"",1,9009,shp-9-01,0,0
11052,5272010,9,37,San Leandro BART,"",1,9003,shp-9-01,0,0
11053,11295070,9,52,San Leandro BART,"",1,9003,shp-9-01,0,0
11054,1910020,9,11,San Leandro BART,"",1,9007,shp-9-01,0,0
11055,11001020,9,11,San Leandro BART,"",1,9003,shp-9-01,0,0
11056,1854020,9,11,San Leandro BART,"",1,9005,shp-9-01,0,0
11057,5029020,9,11,San Leandro BART,"",1,9005,shp-9-01,0,0
11058,8379020,9,11,San Leandro BART,"",1,9009,shp-9-01,0,0
11059,8858020,9,11,San Leandro BART,"",1,9002,shp-9-01,0,0
11060,5980070,9,52,San Leandro BART,"",1,9006,shp-9-01,0,0
11061,4108070,9,52,San Leandro BART,"",1,9010,shp-9-01,0,0
11062,5624070,9,52,San Leandro BART,"",1,9009,shp-9-01,0,0
11063,847020,9,11,San Leandro BART,"",1,9004,shp-9-01,0,0
11064,11535020,9,11,San Leandro BART,"",1,9011,shp-9-01,0,0
11065,7484020,9,11,San Leandro BART,"",1,9005,shp-9-01,0,0
11066,4384070,9,52,San Leandro BART,"",1,9006,shp-9-01,0,0
11067,751010,9,37,San Leandro BART,"",1,9013,shp-9-01,0,0
11068,6793020,9,11,San Leandro BART,"",1,9003,shp-9-01,0,0
11069,10744070,9,52,San Leandro BART,"",1,9012,shp-9-01,0,0
11070,550010,9,37,San Leandro BART,"",1,9005,shp-9-01,0,0
11071,9408020,9,11,San Leandro BART,"",1,9008,shp-9-01,0,0
11072,8039020,9,11,San Leandro BART,"",1,9002,shp-9-01,0,0
11073,2637010,9,37,San Leandro BART,"",1,216003,shp-9-01,0,0
11074,8801020,9,11,San Leandro BART,"",1,9006,shp-9-01,0,0
11075,3486070,9,52,San Leandro BART,"",1,9010,shp-9-01,0,0
11076,6762070,9,52,San Leandro BART,"",1,9008,shp-9-01,0,0
11077,1926020,9,11,San Leandro BART,"",1,9008,shp-9-01,0,0
11078,183020,9,11,San Leandro BART,"",1,9006,shp-9-01,0,0
11079,7476010,9,37,San Leandro BART,"",1,9012,shp-9-01,0,0
11080,13078070,9,52,San Leandro BART,"",1,9008,shp-9-01,0,0
11081,6407020,9,11,San Leandro BART,"",1,9012,shp-9-01,0,0
11082,11694010,9,37,San Leandro BART,"",1,9016,shp-9-01,0,0
11083,8078010,9,37,San Leandro BART,"",1,9007,shp-9-01,0,0
11084,5987020,9,11,San Leandro BART,"",1,9010,shp-9-01,0,0
11085,6663070,9,52,San Leandro BART,"",1,9008,shp-9-01,0,0
11086,2342070,9,52,San Leandro BART,"",1,9004,shp-9-01,0,0
11087,8884070,9,52,San Leandro BART,"",1,9017,shp-9-01,0,0
11088,6859070,9,52,San Leandro BART,"",1,9016,shp-9-01,0,0
11089,8724010,9,37,San Leandro BART,"",1,9011,shp-9-01,0,0
11090,4928070,9,52,San Leandro BART,"",1,9004,shp-9-01,0,0
11091,2124020,9,11,San Leandro BART,"",1,9010,shp-9-01,0,0
11092,2653010,9,37,San Leandro BART,"",1,9005,shp-9-01,0,0
11093,10288020,9,11,San Leandro BART,"",1,9002,shp-9-01,0,0
11094,6990070,9,52,San Leandro BART,"",1,9015,shp-9-01,0,0
11095,13459010,9,37,San Leandro BART,"",1,9015,shp-9-01,0,0
11096,5655010,9,37,San Leandro BART,"",1,97002,shp-9-01,0,0
11097,12844010,9,37,San Leandro BART,"",1,9014,shp-9-01,0,0
11098,10759010,9,37,San Leandro BART,"",1,216002,shp-9-01,0,0
11099,10270070,9,52,San Leandro BART,"",1,9004,shp-9-01,0,0
11100,3257020,9,11,San Leandro BART,"",1,9005,shp-9-01,0,0
11101,151020,9,11,San Leandro BART,"",1,9007,shp-9-01,0,0
11102,13770010,9,37,San Leandro BART,"",1,9003,shp-9-01,0,0
11103,6564010,9,37,San Leandro BART,"",1,9006,shp-9-01,0,0
11104,2514070,9,52,San Leandro BART,"",1,9013,shp-9-01,0,0
11105,973070,9,52,San Leandro BART,"",1,9005,shp-9-01,0,0
11106,6922010,9,37,San Leandro BART,"",1,9005,shp-9-01,0,0
11107,6487020,9,11,San Leandro BART,"",1,9003,shp-9-01,0,0
11108,11229070,9,52,San Leandro BART,"",1,9006,shp-9-01,0,0
11109,3241070,9,52,San Leandro BART,"",1,9017,shp-9-01,0,0
11110,9308010,9,37,San Leandro BART,"",1,97002,shp-9-01,0,0
11111,878010,9,37,San Leandro BART,"",1,9004,shp-9-01,0,0
11112,12389020,9,11,San Leandro BART,"",1,9007,shp-9-01,0,0
11113,2786010,9,37,San Leandro BART,"",1,9002,shp-9-01,0,0
11114,5185070,9,52,San Leandro BART,"",1,9001,shp-9-01,0,0
11115,913020,9,11,San Leandro BART,"",1,9012,shp-9-01,0,0
11116,10888020,9,11,San Leandro BART,"",1,9002,shp-9-01,0,0
11117,4846020,9,11,San Leandro BART,"",1,9007,shp-9-01,0,0
11118,6976010,9,37,San Leandro BART,"",1,9010,shp-9-01,0,0
11119,3829020,9,11,San Leandro BART,"",1,9002,shp-9-01,0,0
11120,6505070,9,52,San Leandro BART,"",1,97005,shp-9-01,0,0
11121,7906010,9,37,San Leandro BART,"",1,9003,shp-9-01,0,0
11122,2787070,9,52,San Leandro BART,"",1,9004,shp-9-01,0,0
11123,6714020,9,11,San Leandro BART,"",1,9006,shp-9-01,0,0
11124,4097070,9,52,San Leandro BART,"",1,9014,shp-9-01,0,0
11125,2886010,9,37,San Leandro BART,"",1,9012,shp-9-01,0,0
11126,5866020,9,11,San Leandro BART,"",1,9003,shp-9-01,0,0
11127,13937010,9,37,San Leandro BART,"",1,9008,shp-9-01,0,0
11128,820070,9,52,San Leandro BART,"",1,9019,shp-9-01,0,0
11129,20010,9,37,San Leandro BART,"",1,9014,shp-9-01,0,0
11130,13763010,9,37,San Leandro BART,"",1,9007,shp-9-01,0,0
11131,8510020,9,11,San Leandro BART,"",1,9001,shp-9-01,0,0
11132,7162010,9,37,San Leandro BART,"",1,9005,shp-9-01,0,0
11133,801010,9,37,San Leandro BART,"",1,9002,shp-9-01,0,0
11134,6476020,9,11,San Leandro BART,"",1,9004,shp-9-01,0,0
11135,1906020,9,11,San Leandro BART,"",1,9009,shp-9-01,0,0
11136,7791070,9,52,San Leandro BART,"",1,9005,shp-9-01,0,0
11137,942010,9,37,San Leandro BART,"",1,9011,shp-9-01,0,0
11138,2636010,9,37,San Leandro BART,"",1,9006,shp-9-01,0,0
11139,365010,9,37,San Leandro BART,"",1,9001,shp-9-01,0,0
11140,11981070,9,52,San Leandro BART,"",1,97005,shp-9-01,0,0
11141,5189020,9,11,San Leandro BART,"",1,9004,shp-9-01,0,0
11142,13016020,9,11,San Leandro BART,"",1,9010,shp-9-01,0,0
11143,2347020,9,11,San Leandro BART,"",1,9007,shp-9-01,0,0
11144,9950010,9,37,San Leandro BART,"",1,9009,shp-9-01,0,0
11145,4854070,9,52,San Leandro BART,"",1,9009,shp-9-01,0,0
11146,9998010,9,37,San Leandro BART,"",1,9006,shp-9-01,0,0
11147,3476070,9,52,San Leandro BART,"",1,9015,shp-9-01,0,0
11148,12548070,9,52,San Leandro BART,"",1,9009,shp-9-01,0,0
11149,8204010,9,37,San Leandro BART,"",1,9004,shp-9-01,0,0
11150,80070,9,52,San Leandro BART,"",1,9002,shp-9-01,0,0
11151,149010,9,37,San Leandro BART,"",1,9011,shp-9-01,0,0
11152,241070,9,52,San Leandro BART,"",1,9005,shp-9-01,0,0
11153,2993010,9,37,San Leandro BART,"",1,9013,shp-9-01,0,0
11154,7692070,9,52,San Leandro BART,"",1,9011,shp-9-01,0,0
11155,7794070,9,52,San Leandro BART,"",1,9002,shp-9-01,0,0
11156,5326010,9,37,San Leandro BART,"",1,9002,shp-9-01,0,0
11157,8660070,9,52,San Leandro BART,"",1,9018,shp-9-01,0,0
11158,2264070,9,52,San Leandro BART,"",1,9007,shp-9-01,0,0
11159,165010,9,37,San Leandro BART,"",1,9010,shp-9-01,0,0
11160,13305070,9,52,San Leandro BART,"",1,9013,shp-9-01,0,0
11161,9999020,9,11,San Leandro BART,"",1,9012,shp-9-01,0,0
11162,11751010,9,37,San Leandro BART,"",1,9007,shp-9-01,0,0
11163,12751020,9,11,San Leandro BART,"",1,9004,shp-9-01,0,0
11164,1674020,9,11,San Leandro BART,"",1,9005,shp-9-01,0,0
11165,11982020,9,11,San Leandro BART,"",1,9006,shp-9-01,0,0
11166,2332010,9,37,San Leandro BART,"",1,9002,shp-9-01,0,0
11167,13741070,9,52,San Leandro BART,"",1,9011,shp-9-01,0,0
11168,9480020,9,11,San Leandro BART,"",1,9005,shp-9-01,0,0
11169,2420020,9,11,San Leandro BART,"",1,9001,shp-9-01,0,0
11170,772070,9,52,San Leandro BART,"",1,9004,shp-9-01,0,0
11171,1672020,9,11,San Leandro BART,"",1,9011,shp-9-01,0,0
11172,8266010,9,37,San Leandro BART,"",1,9007,shp-9-01,0,0
11173,13557020,9,11,San Leandro BART,"",1,9002,shp-9-01,0,0
11174,4100010,9,37,San Leandro BART,"",1,9005,shp-9-01,0,0
11175,11415070,9,52,San Leandro BART,"",1,9002,shp-9-01,0,0
11176,8853020,9,11,San Leandro BART,"",1,9010,shp-9-01,0,0
11177,13323010,9,37,San Leandro BART,"",1,9008,shp-9-01,0,0
11178,3520020,9,11,San Leandro BART,"",1,9004,shp-9-01,0,0
11179,12624020,9,11,San Leandro BART,"",1,9009,shp-9-01,0,0
11180,5522010,9,37,San Leandro BART,"",1,9005,shp-9-01,0,0
11181,2087070,9,52,San Leandro BART,"",1,9016,shp-9-01,0,0
11182,12813010,9,37,San Leandro BART,"",1,9001,shp-9-01,0,0
11183,13748020,9,11,San Leandro BART,"",1,9001,shp-9-01,0,0
11184,6515070,9,52,San Leandro BART,"",1,9012,shp-9-01,0,0
11185,4281070,9,52,San Leandro BART,"",1,9002,shp-9-01,0,0
11186,13522010,9,37,San Leandro BART,"",1,9009,shp-9-01,0,0
11187,1400020,9,11,San Leandro BART,"",1,9001,shp-9-01,0,0
11188,5270070,9,52,San Leandro BART,"",1,9007,shp-9-01,0,0
11189,3452010,9,37,San Leandro BART,"",1,9005,shp-9-01,0,0
11190,10642070,9,52,San Leandro BART,"",1,9006,shp-9-01,0,0
11191,11477010,9,37,San Leandro BART,"",1,97003,shp-9-01,0,0
11192,2475010,9,37,San Leandro BART,"",1,9014,shp-9-01,0,0
11193,9646020,9,11,San Leandro BART,"",1,9009,shp-9-01,0,0
11194,1174070,9,52,San Leandro BART,"",1,9016,shp-9-01,0,0
11195,7080010,9,37,San Leandro BART,"",1,9015,shp-9-01,0,0
11196,11480070,9,52,San Leandro BART,"",1,9017,shp-9-01,0,0
11197,3086010,9,37,San Leandro BART,"",1,9012,shp-9-01,0,0
11198,8738010,9,37,San Leandro BART,"",1,9009,shp-9-01,0,0
11199,4280070,9,52,San Leandro BART,"",1,9009,shp-9-01,0,0
11200,11047070,9,52,San Leandro BART,"",1,9004,shp-9-01,0,0
11201,7272020,9,11,San Leandro BART,"",1,9009,shp-9-01,0,0
11202,6380010,9,37,Union City BART,"",0,9010,shp-9-51,0,0
11203,6237020,9,11,Union City BART,"",0,9008,shp-9-51,0,0
11204,11120020,9,11,Union City BART,"",0,9006,shp-9-51,0,0
11205,6192070,9,52,Union City BART,"",0,9009,shp-9-51,0,0
11206,817070,9,52,Union City BART,"",0,9006,shp-9-51,0,0
11207,7226010,9,37,Union City BART,"",0,9006,shp-9-51,0,0
11208,209020,9,11,Union City BART,"",0,9007,shp-9-51,0,0
11209,3474010,9,37,Union City BART,"",0,9001,shp-9-51,0,0
11210,12106020,9,11,Union City BART,"",0,9002,shp-9-51,0,0
11211,10072010,9,37,Union City BART,"",0,9009,shp-9-51,0,0
11212,11370070,9,52,Union City BART,"",0,9001,shp-9-51,0,0
11213,8138020,9,11,Union City BART,"",0,9012,shp-9-51,0,0
11214,1031020,9,11,Union City BART,"",0,9002,shp-9-51,0,0
11215,13002020,9,11,Union City BART,"",0,9007,shp-9-51,0,0
11216,2956020,9,11,Union City BART,"",0,9010,shp-9-51,0,0
11217,11884020,9,11,Union City BART,"",0,9005,shp-9-51,0,0
11218,12636010,9,37,Union City BART,"",0,9004,shp-9-51,0,0
11219,12247070,9,52,Union City BART,"",0,9005,shp-9-51,0,0
11220,9669010,9,37,Union City BART,"",0,9003,shp-9-51,0,0
11221,1325010,9,37,Union City BART,"",0,97003,shp-9-51,0,0
11222,1386070,9,52,Union City BART,"",0,9002,shp-9-51,0,0
11223,2937070,9,52,Union City BART,"",0,9012,shp-9-51,0,0
11224,7389020,9,11,Union City BART,"",0,9008,shp-9-51,0,0
11225,996010,9,37,Union City BART,"",0,9013,shp-9-51,0,0
11226,13512010,9,37,Union City BART,"",0,9008,shp-9-51,0,0
11227,8378020,9,11,Union City BART,"",0,9012,shp-9-51,0,0
11228,13990070,9,52,Union City BART,"",0,9006,shp-9-51,0,0
11229,13622070,9,52,Union City BART,"",0,9013,shp-9-51,0,0
11230,10166010,9,37,Union City BART,"",0,9006,shp-9-51,0,0
11231,10461020,9,11,Union City BART,"",0,9007,shp-9-51,0,0
11232,13723020,9,11,Union City BART,"",0,9005,shp-9-51,0,0
11233,12234010,9,37,Union City BART,"",0,216002,shp-9-51,0,0
11234,6614020,9,11,Union City BART,"",0,9006,shp-9-51,0,0
11235,14030070,9,52,Union City BART,"",0,9009,shp-9-51,0,0
11236,9751010,9,37,Union City BART,"",0,9005,shp-9-51,0,0
11237,6306010,9,37,Union City BART,"",0,9002,shp-9-51,0,0
11238,11710070,9,52,Union City BART,"",0,9014,shp-9-51,0,0
11239,10608070,9,52,Union City BART,"",0,9019,shp-9-51,0,0
11240,3420020,9,11,Union City BART,"",0,9012,shp-9-51,0,0
11241,12876070,9,52,Union City BART,"",0,9009,shp-9-51,0,0
11242,13800020,9,11,Union City BART,"",0,9007,shp-9-51,0,0
11243,2772020,9,11,Union City BART,"",0,9006,shp-9-51,0,0
11244,8025070,9,52,Union City BART,"",0,9006,shp-9-51,0,0
11245,2049010,9,37,Union City BART,"",0,9011,shp-9-51,0,0
11246,3321010,9,37,Union City BART,"",0,9011,shp-9-51,0,0
11247,7900020,9,11,Union City BART,"",0,9009,shp-9-51,0,0
11248,11437010,9,37,Union City BART,"",0,9007,shp-9-51,0,0
11249,13294020,9,11,Union City BART,"",0,9011,shp-9-51,0,0
11250,7419010,9,37,Union City BART,"",0,9013,shp-9-51,0,0
11251,2419020,9,11,Union City BART,"",0,9010,shp-9-51,0,0
11252,3645020,9,11,Union City BART,"",0,9005,shp-9-51,0,0
11253,3302010,9,37,Union City BART,"",0,9009,shp-9-51,0,0
11254,3553020,9,11,Union City BART,"",0,9002,shp-9-51,0,0
11255,1991010,9,37,Union City BART,"",0,9009,shp-9-51,0,0
11256,9855020,9,11,Union City BART,"",0,9012,shp-9-51,0,0
11257,1937070,9,52,Union City BART,"",0,9003,shp-9-51,0,0
11258,2033070,9,52,Union City BART,"",0,9016,shp-9-51,0,0
11259,5582020,9,11,Union City BART,"",0,9002,shp-9-51,0,0
11260,6525020,9,11,Union City BART,"",0,9010,shp-9-51,0,0
11261,8659010,9,37,Union City BART,"",0,9010,shp-9-51,0,0
11262,2141020,9,11,Union City BART,"",0,9006,shp-9-51,0,0
11263,2575010,9,37,Union City BART,"",0,9005,shp-9-51,0,0
11264,4365020,9,11,Union City BART,"",0,9001,shp-9-51,0,0
11265,1763070,9,52,Union City BART,"",0,9010,shp-9-51,0,0
11266,13610070,9,52,Union City BART,"",0,9010,shp-9-51,0,0
11267,3513010,9,37,Union City BART,"",0,9004,shp-9-51,0,0
11268,974020,9,11,Union City BART,"",0,9001,shp-9-51,0,0
11269,7898010,9,37,Union City BART,"",0,9015,shp-9-51,0,0
11270,12951010,9,37,Union City BART,"",0,9004,shp-9-51,0,0
11271,13009020,9,11,Union City BART,"",0,9004,shp-9-51,0,0
11272,10009020,9,11,Union City BART,"",0,9006,shp-9-51,0,0
11273,9195010,9,37,Union City BART,"",0,9007,shp-9-51,0,0
11274,5435020,9,11,Union City BART,"",0,9009,shp-9-51,0,0
11275,6371020,9,11,Union City BART,"",0,9004,shp-9-51,0,0
11276,3234010,9,37,Union City BART,"",0,97002,shp-9-51,0,0
11277,9305020,9,11,Union City BART,"",0,9011,shp-9-51,0,0
11278,10852020,9,11,Union City BART,"",0,9012,shp-9-51,0,0
11279,2567020,9,11,Union City BART,"",0,9010,shp-9-51,0,0
11280,6084010,9,37,Union City BART,"",0,9013,shp-9-51,0,0
11281,572070,9,52,Union City BART,"",0,9009,shp-9-51,0,0
11282,4810020,9,11,Union City BART,"",0,9003,shp-9-51,0,0
11283,13093020,9,11,Union City BART,"",0,9010,shp-9-51,0,0
11284,7160010,9,37,Union City BART,"",0,9005,shp-9-51,0,0
11285,6931020,9,11,Union City BART,"",0,9010,shp-9-51,0,0
11286,8353070,9,52,Union City BART,"",0,9013,shp-9-51,0,0
11287,11301020,9,11,Union City BART,"",0,9011,shp-9-51,0,0
11288,11228070,9,52,Union City BART,"",0,9013,shp-9-51,0,0
11289,12667010,9,37,Union City BART,"",0,9002,shp-9-51,0,0
11290,4386010,9,37,Union City BART,"",0,9010,shp-9-51,0,0
11291,4798020,9,11,Union City BART,"",0,9001,shp-9-51,0,0
11292,13613070,9,52,Union City BART,"",0,9018,shp-9-51,0,0
11293,13773020,9,11,Union City BART,"",0,9007,shp-9-51,0,0
11294,7952070,9,52,Union City BART,"",0,9004,shp-9-51,0,0
11295,12800020,9,11,Union City BART,"",0,9004,shp-9-51,0,0
11296,10132070,9,52,Union City BART,"",0,9012,shp-9-51,0,0
11297,12307020,9,11,Union City BART,"",0,9003,shp-9-51,0,0
11298,5318020,9,11,Union City BART,"",0,9004,shp-9-51,0,0
11299,4111010,9,37,Union City BART,"",0,9015,shp-9-51,0,0
11300,2934070,9,52,Union City BART,"",0,9015,shp-9-51,0,0
11301,563010,9,37,Union City BART,"",0,9007,shp-9-51,0,0
11302,2876070,9,52,Union City BART,"",0,9004,shp-9-51,0,0
11303,10757010,9,37,Union City BART,"",0,9005,shp-9-51,0,0
11304,9218070,9,52,Union City BART,"",0,9004,shp-9-51,0,0
11305,13822020,9,11,Union City BART,"",0,9011,shp-9-51,0,0
11306,7860010,9,37,Union City BART,"",0,9012,shp-9-51,0,0
11307,8413070,9,52,Union City BART,"",0,9001,shp-9-51,0,0
11308,10453070,9,52,Union City BART,"",0,9017,shp-9-51,0,0
11309,7411010,9,37,Union City BART,"",0,9014,shp-9-51,0,0
11310,2504070,9,52,Union City BART,"",0,9004,shp-9-51,0,0
11311,10555010,9,37,Union City BART,"",0,9003,shp-9-51,0,0
11312,2570070,9,52,Union City BART,"",0,9007,shp-9-51,0,0
11313,12527010,9,37,Union City BART,"",0,9014,shp-9-51,0,0
11314,3307010,9,37,Union City BART,"",0,9016,shp-9-51,0,0
11315,8792070,9,52,Union City BART,"",0,9002,shp-9-51,0,0
11316,7093020,9,11,Union City BART,"",0,9006,shp-9-51,0,0
11317,2398010,9,37,Union City BART,"",0,9003,shp-9-51,0,0
11318,13029070,9,52,Union City BART,"",0,9009,shp-9-51,0,0
11319,2854010,9,37,Union City BART,"",0,9002,shp-9-51,0,0
11320,6972020,9,11,Union City BART,"",0,9011,shp-9-51,0,0
11321,1347070,9,52,Union City BART,"",0,9003,shp-9-51,0,0
11322,6768020,9,11,Union City BART,"",0,9004,shp-9-51,0,0
11323,7517070,9,52,Union City BART,"",0,9007,shp-9-51,0,0
11324,4274010,9,37,Union City BART,"",0,9003,shp-9-51,0,0
11325,12030020,9,11,Union City BART,"",0,9008,shp-9-51,0,0
11326,9764070,9,52,Union City BART,"",0,9009,shp-9-51,0,0
11327,4862020,9,11,Union City BART,"",0,9003,shp-9-51,0,0
11328,9991010,9,37,Union City BART,"",0,9009,shp-9-51,0,0
11329,6447020,9,11,Union City BART,"",0,9001,shp-9-51,0,0
11330,6734010,9,37,Union City BART,"",0,9006,shp-9-51,0,0
11331,3585010,9,37,Union City BART,"",0,9011,shp-9-51,0,0
11332,4465020,9,11,Union City BART,"",0,9005,shp-9-51,0,0
11333,3194070,9,52,Union City BART,"",0,9017,shp-9-51,0,0
11334,8335020,9,11,Union City BART,"",0,9001,shp-9-51,0,0
11335,4035070,9,52,Union City BART,"",0,9018,shp-9-51,0,0
11336,7291070,9,52,Union City BART,"",0,9002,shp-9-51,0,0
11337,3319020,9,11,Union City BART,"",0,9011,shp-9-51,0,0
11338,4296070,9,52,Union City BART,"",0,9002,shp-9-51,0,0
11339,1530070,9,52,Union City BART,"",0,97005,shp-9-51,0,0
11340,1208070,9,52,Union City BART,"",0,9002,shp-9-51,0,0
11341,12942020,9,11,Union City BART,"",0,9002,shp-9-51,0,0
11342,220020,9,11,Union City BART,"",0,9008,shp-9-51,0,0
11343,12845070,9,52,Union City BART,"",0,9005,shp-9-51,0,0
11344,5858020,9,11,Union City BART,"",0,9005,shp-9-51,0,0
11345,6141070,9,52,Union City BART,"",0,9005,shp-9-51,0,0
11346,2947010,9,37,Union City BART,"",0,9009,shp-9-51,0,0
11347,2012070,9,52,Union City BART,"",0,9016,shp-9-51,0,0
11348,11818010,9,37,Union City BART,"",0,9005,shp-9-51,0,0
11349,13043020,9,11,Union City BART,"",0,9009,shp-9-51,0,0
11350,2270070,9,52,Union City BART,"",0,9008,shp-9-51,0,0
11351,13052010,9,37,Union City BART,"",0,9007,shp-9-51,0,0
11352,693020,9,11,Union City BART,"",0,9003,shp-9-51,0,0
11353,124070,9,52,Union City BART,"",0,9004,shp-9-51,0,0
11354,4459010,9,37,Union City BART,"",0,9012,shp-9-51,0,0
11355,2485020,9,11,Union City BART,"",0,9009,shp-9-51,0,0
11356,8947020,9,11,Union City BART,"",0,9012,shp-9-51,0,0
11357,8949010,9,37,Union City BART,"",0,9003,shp-9-51,0,0
11358,11242010,9,37,Union City BART,"",0,9006,shp-9-51,0,0
11359,13108010,9,37,Union City BART,"",0,9002,shp-9-51,0,0
11360,10177070,9,52,Union City BART,"",0,9011,shp-9-51,0,0
11361,7654020,9,11,Union City BART,"",0,9001,shp-9-51,0,0
11362,9978010,9,37,Union City BART,"",0,9012,shp-9-51,0,0
11363,27020,9,11,Union City BART,"",0,9001,shp-9-51,0,0
11364,10175070,9,52,Union City BART,"",0,9008,shp-9-51,0,0
11365,4271070,9,52,Union City BART,"",0,9008,shp-9-51,0,0
11366,9140010,9,37,Union City BART,"",0,9002,shp-9-51,0,0
11367,634070,9,52,Union City BART,"",0,9002,shp-9-51,0,0
11368,4510070,9,52,Union City BART,"",0,9012,shp-9-51,0,0
11369,10373010,9,37,Union City BART,"",0,9001,shp-9-51,0,0
11370,507020,9,11,Union City BART,"",0,9003,shp-9-51,0,0
11371,7491070,9,52,Union City BART,"",0,9007,shp-9-51,0,0
11372,7410070,9,52,Union City BART,"",0,9003,shp-9-51,0,0
11373,10060020,9,11,Union City BART,"",0,9009,shp-9-51,0,0
11374,13231070,9,52,Union City BART,"",0,9006,shp-9-51,0,0
